Hash,Size,Stripped,N_Symbols,Complexity,cpu_type,file_type
4acf0e879cc8d63aabdc65db016c78c7,6511308.0,True,152.0,1.0,x86_64,application/x-mach-binary
09beb7a50d4bbb7daf6812ced39808aa,12698722.0,True,126.0,0.0,arm_64,application/x-mach-binary
d3985e1abb572390a2ed92fc6597a8b2,14647856.0,True,125.0,1.0,x86_64,application/x-mach-binary
c30d1c1114e52d8f0b80f28d307c8928,1527208.0,True,380.0,119.0,x86_64,application/x-mach-binary
ac57a7c8e8c491b987de841b0d6d3ade,4048952.0,True,355.0,112.0,x86_64,application/x-mach-binary
b352c273975523e67b5157ca920a36b3,3765200.0,True,353.0,285.0,x86_64,application/x-mach-binary
6e32f93c1d5805e9dce3c5e1733bb699,548688.0,True,335.0,59.0,x86_64,application/x-mach-binary
95cef871741076f7accaa0ddf31a38ab,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
7bef2c57e39fcce4091dd68e8e0406b3,203676.0,True,98.0,88.0,x86_64,application/x-mach-binary
f95dd1fe8138bf9153d176f866d0348a,19488.0,True,19.0,2.0,x86_64 x86_32 ppc_32,application/x-mach-binary
60ee2d462b38ae32e6af4c237afc9617,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
4a3005255fd521df29dc07b4428eb8f2,3222352.0,False,100.0,1.0,x86_64,application/x-mach-binary
ec9b7c2bdc9ba91a89dec790a3090324,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
959d6a6e8226aa60db1e281f66af7403,459598.0,True,0.0,52.0,x86_64,application/x-mach-binary
1d1dafe4e46f95293e6cfe9fb3b22fa9,427560.0,True,390.0,25.0,x86_64,application/x-mach-binary
1836664fa3be234b5fe7ded31186bef5,91040.0,True,71.0,1.0,arm_64,application/x-mach-binary
95712bc1a2cf975720cb380fd9946fbb,888488.0,True,335.0,146.0,x86_64,application/x-mach-binary
84a7124b02d107e8ed0b32aeb5d5ad3b,203872.0,True,228.0,1.0,arm_64,application/x-mach-binary
2c0a92c39b266a029f62d044746486d6,3337784.0,False,491.0,3.0,x86_64,application/x-mach-binary
7a3d8ba0dbfcc9af4d422782871b05a9,336568.0,True,384.0,25.0,x86_64,application/x-mach-binary
65c161052cbba9dc9f4032940749d268,6473820.0,True,152.0,1.0,x86_64,application/x-mach-binary
30322fb04540cecf69f0adfd89b709e9,229664.0,False,156.0,4.0,x86_64,application/x-mach-binary
87174f51b99fddc01ac51e7abcabb247,9909852.0,True,330.0,43.0,x86_64,application/x-mach-binary
17656ace2ca02576788e4b17b275b715,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
05e52ffcb73adef1b6952f7148882da2,139536.0,True,133.0,4.0,x86_64,application/x-mach-binary
25fe7610e3ed219d2139fe085b936f5a,159492.0,True,51.0,1.0,x86_64,application/x-mach-binary
bee0e48a229fbe83f4a8e8c42a9479f6,65536.0,False,117.0,2.0,x86_32,application/x-mach-binary
baba15dfc9383f9fd961132a436206b6,741104.0,True,335.0,59.0,x86_64,application/x-mach-binary
dabe94eb5478a1d52266c107356b44c1,147680.0,True,139.0,4.0,arm_64,application/x-mach-binary
fe02d70f73f119cac8ef020ae8c1dafc,2940928.0,True,1484.0,1.0,x86_32,application/x-mach-binary
199c16a04b851d6d47aab5f55641c5dd,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
cd7af943d4a18b0aa7c604b4607a0ccd,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
e22384b3994a7a7d4c9b1f10dc0b0add,1656288.0,True,450.0,1.0,x86_64,application/x-mach-binary
9ef3479f7b8fabfb45b1e4ccc101f08b,152848.0,True,82.0,1.0,x86_64,application/x-mach-binary
875d83ae16f3c2ca1a434380fac309d2,1363392.0,True,118.0,1.0,x86_64,application/x-mach-binary
00a61918db2e32eb2eb896ae4cb85e2c,172792.0,True,0.0,50.0,x86_64,application/x-mach-binary
4424a95fc0061c9af28f6fd65d1b90f9,206068.0,True,269.0,219.0,x86_64,application/x-mach-binary
5937341e43c62a0fc315b8c0fbf41c04,1186112.0,False,336.0,1.0,x86_64,application/x-mach-binary
82df80696bfd77e22b340a735e207090,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
c14ae41ead2a6a58d9579ad01941af76,375028.0,True,107.0,4.0,x86_64,application/x-mach-binary
04b0dbbe2bc20f3691ca5d64e3132a13,172792.0,True,0.0,50.0,x86_64,application/x-mach-binary
4203cddddb460220cde554e53526ef6c,5587492.0,True,123.0,1.0,x86_64,application/x-mach-binary
4254e77cf949845288a11b5c12e571f2,482912.0,True,141.0,4.0,x86_64,application/x-mach-binary
b1d62b347420a4c9752b995f1b97e4cc,11305800.0,True,1519.0,2.0,x86_64,application/x-mach-binary
7b6919491b040ee6ced44d68d8ff6735,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
ca33f81f623b2e2173db5678e256e6ec,52144.0,True,3.0,1.0,x86_64,application/x-mach-binary
c2b31f8351def803bcc9ef514a602425,880296.0,True,335.0,146.0,x86_64,application/x-mach-binary
7af75ac14738c87c3aa70fb84af6868a,11009376.0,False,527.0,1.0,x86_64,application/x-mach-binary
f422f8f208d29ff11cd60f88e4049da4,7128020.0,True,137.0,1.0,x86_64,application/x-mach-binary
bc293cd5341cb7dc16da0f6dd5ca703b,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
5952f10e2d38acddc218bcae1b969b43,1642440.0,True,388.0,37.0,x86_64,application/x-mach-binary
97a11d730f46b474466a27aa6df8faed,55368.0,False,52.0,77.0,x86_64,application/x-mach-binary
0736ecb11d39a9eae6acc6cac736af50,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
f67b5790d908e999b9b2f769f69689be,492988.0,True,464.0,40.0,x86_64,application/x-mach-binary
e1c56522c975615e5ec14fc79f0a3106,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
300cc4caee24e503833be152871e646b,208208.0,True,99.0,8.0,arm_64,application/x-mach-binary
5df3b55530cc25c23bf1dc04d3a44496,203676.0,True,98.0,88.0,x86_64,application/x-mach-binary
fe9c174fb58ee0a21362b6329ce61c84,154720.0,True,175.0,1.0,x86_64,application/x-mach-binary
9f9d896f36788b3a842721459e4eca35,611772.0,True,356.0,87.0,x86_64,application/x-mach-binary
dc907663247bf56c2d99d4814612deeb,52144.0,True,3.0,1.0,x86_64,application/x-mach-binary
0e00a4dcf1a592cd72a2b9da3686e4a4,152832.0,True,82.0,1.0,x86_64,application/x-mach-binary
a9816e38482b3488b0f9957aca90f9a4,49152.0,True,81.0,2.0,ppc_32 x86_32,application/x-mach-binary
896d8e16f19c97d36de38b905246c63c,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
e3946995962ccaaa99aaa6a2863e6b5d,207772.0,True,98.0,88.0,x86_64,application/x-mach-binary
e9c5937d370dd6ed8621eebb858d10a0,336568.0,True,384.0,25.0,x86_64,application/x-mach-binary
1362920d07dd155768d33ca79244e1ba,8845092.0,True,325.0,122.0,x86_64,application/x-mach-binary
ff79c5d18c7ba785ab3d649e66ddc315,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
638b5eeec359e158522d777254fb6f3f,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
ad8c2ed978c1ba97ae1b38452a442ad0,73424.0,False,45.0,6.0,x86_64,application/x-mach-binary
3bafc901a87865fd74ccbd806126c3b0,203676.0,True,98.0,88.0,x86_64,application/x-mach-binary
6f70015f87174b43949ce9ede254074e,411552.0,True,141.0,4.0,arm_64,application/x-mach-binary
14ec917dd41a7f10ad9fc1dc20f6edf7,4392251.0,True,0.0,6.0,x86_64,application/x-mach-binary
89a0018b5ada45f369c7c5f9b85d04ee,201472.0,True,138.0,4.0,x86_64,application/x-mach-binary
aa8c16a18a85c23bd6c30ce830c90c9e,201472.0,True,138.0,4.0,x86_64,application/x-mach-binary
76b0dbca0df3b4c81fbd8bab929f92eb,68544.0,True,0.0,3.0,x86_64,application/x-mach-binary
e93f09a04f2ca759679193543ede2474,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
802b56107e0414caeb5165398b9f35c5,659936.0,True,515.0,32.0,x86_64,application/x-mach-binary
c9a37ec83915f04e4952b349b76000e3,203872.0,True,228.0,1.0,arm_64,application/x-mach-binary
771761120a312b892e27ef92cbb6767f,788824.0,True,378.0,158.0,x86_64,application/x-mach-binary
e915d30fd5e72eccbaa8a20332377bc8,474208.0,True,306.0,1.0,x86_64,application/x-mach-binary
5699e713a8d2f69ca588937c2582639e,207772.0,True,98.0,88.0,x86_64,application/x-mach-binary
c2dc8ca1911d9163976bca9dee76d0eb,447536.0,True,589.0,18.0,arm_64,application/x-mach-binary
0390ed8900f7850ac6d91230ada1d77e,172792.0,True,0.0,50.0,x86_64,application/x-mach-binary
7321ca0a801fa5185fdff770fd4744da,3064000.0,True,101.0,1.0,x86_64,application/x-mach-binary
9fde1148d307901f309be4cdae88f6e2,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
725c602e26411643f3d196fc40a71419,159492.0,True,51.0,1.0,x86_64,application/x-mach-binary
d1dd76b68c9509baab30878038cadfe1,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
1abaf2e2719e14b05d7508bfe452a946,203676.0,True,98.0,88.0,x86_64,application/x-mach-binary
e0af27018185911f094a23946aa14081,9202496.0,False,314.0,312.0,x86_64,application/x-mach-binary
886b50ac89a79d059e1952adf3e88827,36416.0,True,24.0,1.0,x86_64,application/x-mach-binary
935ddbcd294dba38de2ea31ddde3bafd,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
e840c2bf8615803d9be9b7b1fb2046b9,203676.0,True,98.0,88.0,x86_64,application/x-mach-binary
65988068ff80b94fb109b3e60549a8bb,237264.0,True,94.0,2.0,ppc_64,application/x-mach-binary
92151efa3ffc8fd28f6f0a3a49848e43,336568.0,True,384.0,25.0,x86_64,application/x-mach-binary
416a3bb976a4db33782b0867568bf0f8,203676.0,True,98.0,88.0,x86_64,application/x-mach-binary
6bf1363566dd68a8b9a9e35b59f3067c,13458448.0,True,77.0,1.0,x86_64,application/x-mach-binary
911a0c42913706e9465f0f3e5296a251,27080.0,True,47.0,2.0,x86_32,application/x-mach-binary
34bc82066bf4ac06736a277e2d812f73,187648.0,True,228.0,1.0,x86_64,application/x-mach-binary
60d7fd0cb0fd3f3d73dd6d07daf61140,737016.0,True,335.0,59.0,x86_64,application/x-mach-binary
45fd6c9c83b6edfbf34aa969d38cfc33,737016.0,True,335.0,59.0,x86_64,application/x-mach-binary
e28442366d273e327982a029833906e9,430544.0,True,343.0,47.0,x86_64,application/x-mach-binary
725b5aee4327293701ddf393861f805c,195904.0,True,99.0,11.0,x86_64 arm_64,application/x-mach-binary
7eef2cd4f5c0b77c2ce00490bce0acc2,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
ebe22a396783c5cc6ee20d09b43cfa27,52144.0,True,3.0,1.0,x86_64,application/x-mach-binary
c4698e442651819e78d52c7bcafc65c8,67384.0,True,45.0,46.0,x86_64,application/x-mach-binary
cf54cba05efee9e389e090b3fd63f89b,3658952.0,True,224.0,1.0,x86_64,application/x-mach-binary
506c6dd0cce6814ffa2ca91ebf097592,203676.0,True,98.0,88.0,x86_64,application/x-mach-binary
4c93975d59e0945cb84d3b125c28099c,3354304.0,True,99.0,1.0,x86_64,application/x-mach-binary
4e44601e8d9c492c66a212887ac51cd7,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
d77b8ee9588b6d3b2ff21c628bbdf1ac,345248.0,True,390.0,25.0,x86_64,application/x-mach-binary
c7c9c4922add0bcf5e0bbbaa626dc775,1042256.0,False,202.0,10.0,x86_64,application/x-mach-binary
06d80403ae6617f6d5466a8f4f52c14d,207772.0,True,98.0,88.0,x86_64,application/x-mach-binary
5197b83cc9840a09838705375861e7f5,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
92b201603d9e1a991e1e2029791b6b5b,81168.0,True,113.0,33.0,x86_64,application/x-mach-binary
fd7812fe84d62b069f3db9e59b23f1ed,271088.0,False,152.0,1.0,x86_64,application/x-mach-binary
6fe4ee25a29e53ba927cfd75f5a70a73,1003864.0,True,388.0,10.0,x86_64,application/x-mach-binary
5395d9dc7c2853b8db4b711f2ec9889c,27898008.0,True,1308.0,3.0,x86_64,application/x-mach-binary
6e510cfa72d4fd1b1e0cdaa86e0e964e,207772.0,True,98.0,88.0,x86_64,application/x-mach-binary
fa19048f1c734f7675db0d149a9b2994,73296.0,False,45.0,5.0,x86_64,application/x-mach-binary
6abbfd516e59a17332bc6d0298efe96c,2395888.0,True,304.0,2.0,x86_64 arm_64,application/x-mach-binary
848af1aad02e647c30f427dddbff4f82,336568.0,True,384.0,25.0,x86_64,application/x-mach-binary
03dc456c931cf19894bde9b9b1472ee3,172792.0,True,0.0,50.0,x86_64,application/x-mach-binary
6727ea4f3e7c8c89275e05f59e6e2a95,52144.0,True,3.0,1.0,x86_64,application/x-mach-binary
9ea9105753abb69ae84a8ebec578dffb,1417536.0,True,269.0,1.0,x86_64,application/x-mach-binary
9f06b5f6d25d405571149f2671aa9ef9,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
a2f800489f5ab5d96ade890adef533f5,41564.0,False,69.0,1.0,x86_64,application/x-mach-binary
f34ab05823b0ce35aed11b52c707d54f,2979232.0,True,166.0,1.0,x86_64,application/x-mach-binary
632a9a76f7547d9995f4c429e3aa7345,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
7d7017e739a4e1fc14e6a71c13474a47,322192.0,False,211.0,2.0,x86_64,application/x-mach-binary
c639b6b1865a897b9b588042bf8eb012,10846640.0,True,109.0,1.0,x86_64,application/x-mach-binary
367a6975bc109f5bfc4503c077a8bb64,307312.0,False,103.0,118.0,x86_64,application/x-mach-binary
829f298b61137022a63b6d641bc17124,12636296.0,True,393.0,141.0,x86_64,application/x-mach-binary
cb0e188ec09a333aa1ef4dc90879d9c1,49152.0,True,81.0,2.0,ppc_32 x86_32,application/x-mach-binary
cce3800ef487ce0ab1b5718d898dd590,13788.0,True,25.0,3.0,x86_64,application/x-mach-binary
3024b5cf1e838fa09bef9f334b777cc1,1478548.0,True,387.0,37.0,x86_64,application/x-mach-binary
e42a56918a0fc68d84a6a31ffefb3926,162800.0,False,97.0,1.0,arm_64,application/x-mach-binary
6454a2b8cfd099a1147c6d4461498d8a,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
4c2ef00b63441b42a2e7a48dbabec270,7092308.0,True,137.0,1.0,x86_64,application/x-mach-binary
b5e42f72222da6152cf06fa0e62014d7,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
7524fa24be0909653e72241631b20c91,890656.0,False,80.0,5.0,x86_64 arm_64,application/x-mach-binary
d84f8e6b8108fbbadadb60b1e0f2afc4,676224.0,True,343.0,56.0,x86_64,application/x-mach-binary
1429f78c3e55cb4700811c4dd74da73b,15693984.0,True,1816.0,19.0,x86_64,application/x-mach-binary
4f039c5f137dff300151a3b99a33604c,86288.0,False,20.0,4.0,arm_64,application/x-mach-binary
c9df7a26a9785f34e8b4241185796ed5,1009384.0,True,359.0,119.0,x86_64,application/x-mach-binary
bdd4972e570e069471a4721d76bb5efb,5356240.0,True,245.0,1.0,x86_64,application/x-mach-binary
08d33e6b2f62d6a8cdbc51f8bf8c8374,3765200.0,True,353.0,285.0,x86_64,application/x-mach-binary
61908a9f142d02a32983efed074ebb99,147760.0,True,82.0,1.0,x86_64,application/x-mach-binary
21f8bc999afd9b8bc1cd9769bfd74deb,2148848.0,True,398.0,2.0,x86_64,application/x-mach-binary
32f270db8cbea5cec25a0990596e9810,1589192.0,True,388.0,37.0,x86_64,application/x-mach-binary
c75cb13166212588f913fb5e15293fff,7129748.0,True,137.0,1.0,x86_64,application/x-mach-binary
82bdce8ce2ff03f3f85c09dcdcd44d91,248528.0,True,147.0,4.0,arm_64,application/x-mach-binary
ac94f0912e9a5ab4d99d4ea197228822,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
33f6c9c91bab0b8bc76d66a66e1f49a2,946144.0,False,383.0,2.0,x86_64,application/x-mach-binary
9c4af6c0dc4333adbf46aa92c8565d61,6377156.0,True,97.0,1.0,x86_64,application/x-mach-binary
358d3085782b094eb274e5c832b41084,1157696.0,True,242.0,1.0,x86_64,application/x-mach-binary
8c379306c0802faaf0f75d2d95eefdab,94800.0,True,154.0,6.0,x86_64,application/x-mach-binary
5423172fcbb57eb8c20c6b700e718cd7,6259976.0,True,1316.0,58.0,x86_64,application/x-mach-binary
0280ef702ed92c32c1034477ff4b5074,24576.0,True,0.0,2.0,x86_32,application/x-mach-binary
2c7d9bdcddffd3cc7bbc74a6048cf726,221520.0,True,135.0,2.0,x86_64,application/x-mach-binary
9afd576a2cacaee39380cac62a591dd8,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
ff6a71f70581b79014e0612eaa8cb6b4,411552.0,True,141.0,4.0,arm_64,application/x-mach-binary
c4f48239e5a2e840c962784f95ca52df,3223880.0,True,394.0,149.0,x86_64,application/x-mach-binary
9cafc0f227266f541e79f8bbd50c0cb2,152096.0,True,175.0,1.0,x86_64,application/x-mach-binary
c8b86cedec5270e952b8eac98c7a4d72,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
11ce029499bcfa6868d956c4d9f1301b,317100.0,True,323.0,120.0,x86_64,application/x-mach-binary
b6da29545d135495b1410c5e5fac5dc0,430544.0,True,343.0,47.0,x86_64,application/x-mach-binary
dfc3fdfa15674ca3884103ec764ea2b0,731208.0,False,365.0,2.0,x86_64,application/x-mach-binary
34b21296a78ddbcd2e542b51e89dac89,308908.0,True,323.0,120.0,x86_64,application/x-mach-binary
ca86392aabc83200d77f9b6a660e6915,465984.0,True,612.0,19.0,x86_64 arm_64,application/x-mach-binary
9d6398a3299a7171391988d23c88fcb1,139584.0,True,134.0,4.0,x86_64,application/x-mach-binary
c13157701ae755010d20bfb91621bec1,26288.0,True,74.0,1.0,x86_64,application/x-mach-binary
f9cc76e88ca49c56fe19f3e20e1951d7,159192.0,True,212.0,255.0,x86_64,application/x-mach-binary
4378a650289f444328026cc6720898c6,623615.0,True,137.0,1.0,x86_64,application/x-mach-binary
a6a73017e8eec9084d0c2e2bf82e3e9b,207772.0,True,98.0,88.0,x86_64,application/x-mach-binary
6e2e04b7027292e3dc786f0ba652b02d,20760.0,True,3.0,72.0,x86_64,application/x-mach-binary
37d1714c7acdef78b90530978a020520,1613768.0,True,388.0,37.0,x86_64,application/x-mach-binary
736600fbd2c30a44f532319a20aac28c,4920720.0,True,76.0,1.0,x86_64,application/x-mach-binary
0ecec27dc84a36fe9e2a0c6b9c3e6668,6474028.0,True,152.0,1.0,x86_64,application/x-mach-binary
1c5b9321792930e8d749ae5de1239a3b,201472.0,True,138.0,4.0,x86_64 arm_64,application/x-mach-binary
5313aea9f0e19f136d1f2b929b033763,207772.0,True,98.0,88.0,x86_64,application/x-mach-binary
51fe274f9a5e033ae0610fdb18482f72,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
b4f949f57a28dc699bf027cb30136cd0,109324.0,True,202.0,129.0,x86_64,application/x-mach-binary
5dd1e8a1912ea6aabf37e98963e17531,49152.0,True,81.0,2.0,ppc_32 x86_32,application/x-mach-binary
7e42ea5704135342213466a95ef7a236,62760.0,True,66.0,2.0,x86_64,application/x-mach-binary
3bff6290314965ee70a39e2ec34c82f1,924000.0,True,359.0,2.0,x86_64,application/x-mach-binary
cf9e9ead08665a3bcb924830f01df576,71632.0,False,32.0,5.0,x86_64 arm_64,application/x-mach-binary
7723f52dcc3b63759df4b7d8f0a0c424,60288.0,True,0.0,3.0,x86_64,application/x-mach-binary
e97925de18d87384eab6081a6bd08876,1346080.0,True,78.0,1.0,x86_64,application/x-mach-binary
bc9da91bbf6189ef3730aa9864cffef0,29013664.0,True,151.0,1.0,arm_64,application/x-mach-binary
eff00383957c55c17e7cc180c499ae23,519056.0,True,285.0,1.0,x86_64,application/x-mach-binary
5607ea8fc059ad040342bb33a0a3fe63,2690496.0,True,162.0,1.0,x86_64,application/x-mach-binary
a36fe63c2e53a49d7cd3877ec8ee57e7,154720.0,True,175.0,1.0,x86_64,application/x-mach-binary
b1badd3caf2549e174150d9fa4661687,187648.0,True,228.0,1.0,x86_64,application/x-mach-binary
5fcdadf4b3156c6a45371dd51edb047c,4007992.0,True,355.0,112.0,x86_64,application/x-mach-binary
7986128b1e339d93b26e7f3a82de7aa9,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
d52193ea74e0a43e77cf2b1a83ece8bb,256416.0,True,142.0,4.0,x86_64 arm_64,application/x-mach-binary
150e91385020083f42c51f08c0063393,148416.0,False,138.0,4.0,x86_64 arm_64,application/x-mach-binary
76a0877eacd94c84a8f9c3929ca25b46,288160.0,True,363.0,2.0,x86_64,application/x-mach-binary
a8ce86d7ef798c3e2bf638393b8ab518,143904.0,False,68.0,24.0,arm_64,application/x-mach-binary
750e14b66c9bb82c07eeec98c1bf25cd,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
6e39a41b455483347c4070a19dd66a7b,172792.0,True,0.0,50.0,x86_64,application/x-mach-binary
f2cf5404253a8f3af0cbfd3e80f28c95,20760.0,True,3.0,72.0,x86_64,application/x-mach-binary
19bcc5a3ee67ab95c0bce96ebf777d3d,207772.0,True,98.0,88.0,x86_64,application/x-mach-binary
1f318aa8ca87070d7683d29f5c89452a,207772.0,True,98.0,88.0,x86_64,application/x-mach-binary
02726b27d6c9976c857ec67d155e2a48,172792.0,True,0.0,50.0,x86_64,application/x-mach-binary
45f0d351628c6861fd908011b1320aa1,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
4519f3a21254e6eec22b70d0bd433898,52144.0,True,3.0,1.0,x86_64,application/x-mach-binary
fe7963c215025bbf3973c6c9ff6b63e2,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
78b925690d3fc0ed1742fbcda36d86b1,136528.0,False,78.0,3.0,x86_64,application/x-mach-binary
91023a51d1f4c442459857984c1b08c2,12640744.0,True,396.0,61.0,x86_64,application/x-mach-binary
ed4b1ce6e0dcfcefe2cabad9bfee9444,35552.0,True,3.0,72.0,x86_64,application/x-mach-binary
d13782c13ea2885d16a4be08785af224,447536.0,True,589.0,18.0,arm_64,application/x-mach-binary
8854ab639b06c302cba1ad5c44b6b07d,207772.0,True,98.0,88.0,x86_64,application/x-mach-binary
00e693588303bb6db7884c1b15e6d6ea,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
1183f1218dc3e048430892a84ec5abd3,336568.0,True,384.0,25.0,x86_64,application/x-mach-binary
af340664398aef20a3f28c2fdbbda8d9,203676.0,True,98.0,88.0,x86_64,application/x-mach-binary
60187e13fcb60a47fe3891f92e157086,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
1dbdd45904eb80f4ca28d5541ddef60d,465984.0,True,612.0,19.0,x86_64 arm_64,application/x-mach-binary
0dbfe4792d3a31c4dfe13b81dd7a025b,207648.0,False,43.0,1.0,x86_64 arm_64,application/x-mach-binary
18894b2932d9d021bc61ade7a428c112,6377156.0,True,97.0,1.0,x86_64,application/x-mach-binary
98aa7065f24751bcc54d954396318a43,3765200.0,True,353.0,285.0,x86_64,application/x-mach-binary
b91a220c47ad8b6ed5101f0cf4874195,39368.0,True,90.0,8.0,x86_64,application/x-mach-binary
70a42c0728f51978d75d897ccd3bfea9,1596896.0,True,382.0,37.0,x86_64,application/x-mach-binary
de9dbe57a1d88f994c49cd5a9340aa3f,123760.0,True,209.0,242.0,x86_64,application/x-mach-binary
3af89b81d36bf39ea8f2a1dc90546a1a,1649344.0,True,446.0,1.0,x86_64,application/x-mach-binary
852579bcf5beeb1cdf1ce2b2db01f8cf,2979264.0,True,166.0,1.0,x86_64,application/x-mach-binary
149eb4a4567deba3cdd3a186975bb804,659936.0,True,515.0,32.0,x86_64,application/x-mach-binary
44fd96f4934844ccac6543f4b675c22a,149312.0,True,159.0,6.0,arm_64,application/x-mach-binary
b8e4f247ba7c928c538f0d0fc77a0a43,2678856.0,True,110.0,1.0,x86_64,application/x-mach-binary
c817e4bc2950b4801535840ddfe66455,41983.0,True,96.0,6.0,x86_64,application/x-mach-binary
12a83d72453b57cd634e3c71ce30406b,6511308.0,True,152.0,1.0,x86_64,application/x-mach-binary
766ac77b83f739fabb3154343c7da687,167936.0,True,131.0,2.0,x86_32,application/x-mach-binary
ff4391e78fbfe564224e11e26b351d08,5886288.0,True,126.0,1.0,x86_64,application/x-mach-binary
fe1f1593c65f31cd95af493508ec8350,361556.0,True,26.0,3.0,x86_64,application/x-mach-binary
b4cc54ffa67601eb0532b90c69790f1f,10171456.0,True,106.0,1.0,x86_64,application/x-mach-binary
eb55a74874d1e2c49e7d55af44df17ab,16384.0,False,23.0,2.0,x86_32,application/x-mach-binary
5e78ddb0033931f95c8042fad8991810,404112.0,False,84.0,34.0,x86_64,application/x-mach-binary
e638b92cfdfb1538e367de806976c0a4,123760.0,True,209.0,242.0,x86_64,application/x-mach-binary
e6f15a56ed3c6671ac7436f17a3475c2,604032.0,True,202.0,8.0,x86_64,application/x-mach-binary
95badb274c4a6ef25c44ae683af15ff2,655832.0,True,343.0,59.0,x86_64,application/x-mach-binary
4b040af8caf49c1861bdbcffe30ac770,336568.0,True,384.0,25.0,x86_64,application/x-mach-binary
99735c14cc8d4cd24618ffcfff750718,1969576.0,True,384.0,160.0,x86_64,application/x-mach-binary
b621d21154628878723d9b3283177b39,41983.0,True,94.0,5.0,x86_64,application/x-mach-binary
84e6ee0ef4724b04fea113c80cfe73d6,7129732.0,True,137.0,1.0,x86_64,application/x-mach-binary
f12a2ff5f303aeeb19d5cfb60a0729e8,26288.0,True,74.0,1.0,x86_64,application/x-mach-binary
27193075ea82cf760324efdff2f3c009,27080.0,True,47.0,2.0,x86_32,application/x-mach-binary
03661f85b41758b3f2e94f63bdfc4f84,172792.0,True,0.0,50.0,x86_64,application/x-mach-binary
8f4550e4f86271bdb9ce2ff180ae6ff9,2501248.0,False,449.0,1.0,x86_64,application/x-mach-binary
86a1eccca7fe983dea838c4e7a51871d,207772.0,True,98.0,88.0,x86_64,application/x-mach-binary
917bae7dcaf9df51d137bb8e39f16c93,1175540.0,True,285.0,141.0,x86_64,application/x-mach-binary
9be306e71a29cc08c1244ac6569f9869,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
22faebf9ca9cc9579823bf7e98a1b6d7,593919.0,True,131.0,1.0,x86_64,application/x-mach-binary
2c0e1191487ece8e6512de4d89efca90,41983.0,True,94.0,5.0,x86_64,application/x-mach-binary
8b87f5bc60ba809092eb1b7ad9795d10,449964.0,True,424.0,34.0,x86_64,application/x-mach-binary
28e48243462e3c0acf9314afb654df11,1166768.0,True,242.0,1.0,x86_64,application/x-mach-binary
dcd0e4f8dc0d8a428ecd7f2617cda677,82688.0,False,99.0,2.0,x86_64,application/x-mach-binary
84390bc67e78743da3855c04929e34b3,2988272.0,True,166.0,1.0,x86_64,application/x-mach-binary
1e9d98adddaf3295cbd673c9ca089146,27080.0,True,47.0,2.0,x86_32,application/x-mach-binary
0ea85b473cdd3cb81c3a08036576964b,7128020.0,True,137.0,1.0,x86_64,application/x-mach-binary
338e20fc3ae694e5e220eab84bb6799c,251776.0,True,203.0,2.0,x86_64,application/x-mach-binary
42cf3c8fc5026f48fb03aff8e0b31ace,1236992.0,True,188.0,1.0,x86_64,application/x-mach-binary
edcf88f324a320c6e824c07c89696f41,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
778bed0fa040385f83b56af83adfa7e3,27610404.0,True,1269.0,2.0,x86_64,application/x-mach-binary
635f2d42428d1fa1afebd2a05bb61dca,3064000.0,True,101.0,1.0,x86_64,application/x-mach-binary
